trial,round,class_id,acc,bwt,forgetting,n
trial_0001,40,19,0.40384615384615385,0.40384615384615385,0.13461538461538458,52
trial_0001,40,20,0.2717391304347826,0.2717391304347826,0.10869565217391308,92
trial_0001,40,21,0.18181818181818182,0.18181818181818182,0.0,55
trial_0001,40,22,0.2807017543859649,-0.5614035087719298,0.5614035087719298,57
trial_0001,40,23,0.34782608695652173,0.2391304347826087,0.15217391304347827,46
trial_0001,40,24,0.22916666666666666,0.22916666666666666,0.5,48
trial_0001,40,25,0.4444444444444444,0.4444444444444444,0.04938271604938271,81
trial_0001,40,26,0.2465753424657534,0.2465753424657534,0.0958904109589041,73
trial_0001,41,0,0.0,-0.37254901960784315,0.47058823529411764,51
trial_0001,41,1,0.0,-0.8,0.8,45
trial_0001,41,2,0.0,0.0,0.0196078431372549,51
trial_0001,41,3,0.0,-0.07407407407407407,0.14814814814814814,54
trial_0001,41,4,0.0,0.0,0.46938775510204084,49
trial_0001,41,5,0.0,0.0,0.1320754716981132,53
trial_0001,41,6,0.0,0.0,0.21153846153846154,52
trial_0001,41,7,0.0,0.0,0.017241379310344827,58
trial_0001,41,8,0.0,0.0,0.16129032258064516,62
trial_0001,41,9,0.0,-0.5757575757575758,0.5757575757575758,66
trial_0001,41,10,0.0,-0.028169014084507043,0.04225352112676056,71
trial_0001,41,11,0.0,-0.014705882352941176,0.10294117647058823,68
trial_0001,41,12,0.0,-0.05555555555555555,0.18518518518518517,54
trial_0001,41,13,0.0,-0.045454545454545456,0.15151515151515152,66
trial_0001,41,14,0.0,-0.13333333333333333,0.13333333333333333,60
trial_0001,41,15,0.0,-0.037037037037037035,0.6481481481481481,54
trial_0001,41,16,0.0,-0.09859154929577464,0.6901408450704225,71
trial_0001,41,17,0.0,-0.13333333333333333,0.26666666666666666,60
trial_0001,41,18,0.5,0.04545454545454547,0.4696969696969697,66
trial_0001,41,19,0.38461538461538464,0.38461538461538464,0.1538461538461538,52
trial_0001,41,20,0.21739130434782608,0.21739130434782608,0.1630434782608696,92
trial_0001,41,21,0.16363636363636364,0.16363636363636364,0.018181818181818188,55
trial_0001,41,22,0.2807017543859649,-0.5614035087719298,0.5614035087719298,57
trial_0001,41,23,0.34782608695652173,0.2391304347826087,0.15217391304347827,46
trial_0001,41,24,0.16666666666666666,0.16666666666666666,0.5625,48
trial_0001,41,25,0.48148148148148145,0.48148148148148145,0.012345679012345678,81
trial_0001,41,26,0.2876712328767123,0.2876712328767123,0.0547945205479452,73
trial_0001,42,0,0.0,-0.37254901960784315,0.47058823529411764,51
trial_0001,42,1,0.0,-0.8,0.8,45
trial_0001,42,2,0.0,0.0,0.0196078431372549,51
trial_0001,42,3,0.0,-0.07407407407407407,0.14814814814814814,54
trial_0001,42,4,0.0,0.0,0.46938775510204084,49
trial_0001,42,5,0.0,0.0,0.1320754716981132,53
trial_0001,42,6,0.0,0.0,0.21153846153846154,52
trial_0001,42,7,0.0,0.0,0.017241379310344827,58
trial_0001,42,8,0.0,0.0,0.16129032258064516,62
trial_0001,42,9,0.0,-0.5757575757575758,0.5757575757575758,66
trial_0001,42,10,0.0,-0.028169014084507043,0.04225352112676056,71
trial_0001,42,11,0.0,-0.014705882352941176,0.10294117647058823,68
trial_0001,42,12,0.0,-0.05555555555555555,0.18518518518518517,54
trial_0001,42,13,0.0,-0.045454545454545456,0.15151515151515152,66
trial_0001,42,14,0.0,-0.13333333333333333,0.13333333333333333,60
trial_0001,42,15,0.0,-0.037037037037037035,0.6481481481481481,54
trial_0001,42,16,0.0,-0.09859154929577464,0.6901408450704225,71
trial_0001,42,17,0.0,-0.13333333333333333,0.26666666666666666,60
trial_0001,42,18,0.48484848484848486,0.03030303030303033,0.48484848484848486,66
trial_0001,42,19,0.38461538461538464,0.38461538461538464,0.1538461538461538,52
trial_0001,42,20,0.21739130434782608,0.21739130434782608,0.1630434782608696,92
trial_0001,42,21,0.21818181818181817,0.21818181818181817,0.0,55
trial_0001,42,22,0.3508771929824561,-0.49122807017543857,0.49122807017543857,57
trial_0001,42,23,0.3695652173913043,0.2608695652173913,0.13043478260869568,46
trial_0001,42,24,0.2916666666666667,0.2916666666666667,0.43749999999999994,48
trial_0001,42,25,0.4074074074074074,0.4074074074074074,0.08641975308641975,81
trial_0001,42,26,0.2328767123287671,0.2328767123287671,0.1095890410958904,73
trial_0001,43,0,0.0,-0.37254901960784315,0.47058823529411764,51
trial_0001,43,1,0.0,-0.8,0.8,45
trial_0001,43,2,0.0,0.0,0.0196078431372549,51
trial_0001,43,3,0.0,-0.07407407407407407,0.14814814814814814,54
trial_0001,43,4,0.0,0.0,0.46938775510204084,49
