round,class_id,n,acc,bwt,forgetting
1,0,51,0.0392156862745098,,
1,1,45,0.9777777777777777,,
1,2,51,0.0,,
1,3,54,0.0,,
1,4,49,0.0,,
1,5,53,0.0,,
1,6,52,0.0,,
1,7,58,0.0,,
1,8,62,0.0,,
2,0,51,0.45098039215686275,0.4117647058823529,0.0
2,1,45,0.17777777777777778,-0.7999999999999999,0.7999999999999999
2,2,51,0.0,0.0,0.0
2,3,54,0.12962962962962962,0.12962962962962962,0.0
2,4,49,0.6530612244897959,0.6530612244897959,0.0
2,5,53,0.0,0.0,0.0
2,6,52,0.0,0.0,0.0
2,7,58,0.0,0.0,0.0
2,8,62,0.0,0.0,0.0
3,0,51,0.43137254901960786,0.3921568627450981,0.019607843137254888
3,1,45,0.37777777777777777,-0.6,0.6
3,2,51,0.0,0.0,0.0
3,3,54,0.0,0.0,0.12962962962962962
3,4,49,0.40816326530612246,0.40816326530612246,0.2448979591836734
3,5,53,0.0,0.0,0.0
3,6,52,0.0,0.0,0.0
3,7,58,0.0,0.0,0.0
3,8,62,0.0,0.0,0.0
4,0,51,0.35294117647058826,0.3137254901960784,0.0980392156862745
4,1,45,0.28888888888888886,-0.6888888888888889,0.6888888888888889
4,2,51,0.0,0.0,0.0
4,3,54,0.42592592592592593,0.42592592592592593,0.0
4,4,49,0.30612244897959184,0.30612244897959184,0.346938775510204
4,5,53,0.11320754716981132,0.11320754716981132,0.0
4,6,52,0.11538461538461539,0.11538461538461539,0.0
4,7,58,0.0,0.0,0.0
4,8,62,0.0967741935483871,0.0967741935483871,0.0
5,0,51,0.27450980392156865,0.23529411764705885,0.1764705882352941
5,1,45,0.5111111111111111,-0.4666666666666667,0.4666666666666667
5,2,51,0.0,0.0,0.0
5,3,54,0.35185185185185186,0.35185185185185186,0.07407407407407407
5,4,49,0.40816326530612246,0.40816326530612246,0.2448979591836734
5,5,53,0.09433962264150944,0.09433962264150944,0.018867924528301883
5,6,52,0.09615384615384616,0.09615384615384616,0.019230769230769232
5,7,58,0.0,0.0,0.0
5,8,62,0.06451612903225806,0.06451612903225806,0.03225806451612903
6,0,51,0.3333333333333333,0.2941176470588235,0.11764705882352944
6,1,45,0.6222222222222222,-0.3555555555555555,0.3555555555555555
6,2,51,0.0,0.0,0.0
6,3,54,0.25925925925925924,0.25925925925925924,0.16666666666666669
6,4,49,0.2857142857142857,0.2857142857142857,0.36734693877551017
6,5,53,0.07547169811320754,0.07547169811320754,0.03773584905660378
6,6,52,0.038461538461538464,0.038461538461538464,0.07692307692307693
6,7,58,0.0,0.0,0.0
6,8,62,0.08064516129032258,0.08064516129032258,0.016129032258064516
7,0,51,0.3137254901960784,0.27450980392156865,0.13725490196078433
7,1,45,0.5111111111111111,-0.4666666666666667,0.4666666666666667
7,2,51,0.09803921568627451,0.09803921568627451,0.0
7,3,54,0.12962962962962962,0.12962962962962962,0.2962962962962963
7,4,49,0.3877551020408163,0.3877551020408163,0.26530612244897955
7,5,53,0.07547169811320754,0.07547169811320754,0.03773584905660378
