round,class_id,n,acc,bwt,forgetting
1,0,51,0.37254901960784315,,
1,1,45,0.8,,
1,2,51,0.0,,
1,3,54,0.07407407407407407,,
1,4,49,0.0,,
1,5,53,0.0,,
1,6,52,0.0,,
1,7,58,0.0,,
1,8,62,0.0,,
2,0,51,0.6470588235294118,0.27450980392156865,0.0
2,1,45,0.5333333333333333,-0.2666666666666667,0.2666666666666667
2,2,51,0.0,0.0,0.0
2,3,54,0.07407407407407407,0.0,0.0
2,4,49,0.12244897959183673,0.12244897959183673,0.0
2,5,53,0.0,0.0,0.0
2,6,52,0.0,0.0,0.0
2,7,58,0.0,0.0,0.0
2,8,62,0.0,0.0,0.0
3,0,51,0.3333333333333333,-0.03921568627450983,0.3137254901960785
3,1,45,0.7111111111111111,-0.0888888888888889,0.0888888888888889
3,2,51,0.0,0.0,0.0
3,3,54,0.0,-0.07407407407407407,0.07407407407407407
3,4,49,0.0,0.0,0.12244897959183673
3,5,53,0.0,0.0,0.0
3,6,52,0.0,0.0,0.0
3,7,58,0.0,0.0,0.0
3,8,62,0.0,0.0,0.0
4,0,51,0.39215686274509803,0.019607843137254888,0.25490196078431376
4,1,45,0.24444444444444444,-0.5555555555555556,0.5555555555555556
4,2,51,0.0,0.0,0.0
4,3,54,0.14814814814814814,0.07407407407407407,0.0
4,4,49,0.5714285714285714,0.5714285714285714,0.0
4,5,53,0.07547169811320754,0.07547169811320754,0.0
4,6,52,0.1346153846153846,0.1346153846153846,0.0
4,7,58,0.0,0.0,0.0
4,8,62,0.016129032258064516,0.016129032258064516,0.0
5,0,51,0.3137254901960784,-0.05882352941176472,0.33333333333333337
5,1,45,0.6666666666666666,-0.13333333333333341,0.13333333333333341
5,2,51,0.0,0.0,0.0
5,3,54,0.037037037037037035,-0.037037037037037035,0.1111111111111111
5,4,49,0.30612244897959184,0.30612244897959184,0.26530612244897955
5,5,53,0.0,0.0,0.07547169811320754
5,6,52,0.0,0.0,0.1346153846153846
5,7,58,0.0,0.0,0.0
5,8,62,0.0,0.0,0.016129032258064516
6,0,51,0.27450980392156865,-0.0980392156862745,0.37254901960784315
6,1,45,0.4888888888888889,-0.31111111111111117,0.31111111111111117
6,2,51,0.0,0.0,0.0
6,3,54,0.2222222222222222,0.14814814814814814,0.0
6,4,49,0.46938775510204084,0.46938775510204084,0.10204081632653056
6,5,53,0.11320754716981132,0.11320754716981132,0.0
6,6,52,0.17307692307692307,0.17307692307692307,0.0
6,7,58,0.0,0.0,0.0
6,8,62,0.08064516129032258,0.08064516129032258,0.0
7,0,51,0.3137254901960784,-0.05882352941176472,0.33333333333333337
7,1,45,0.6666666666666666,-0.13333333333333341,0.13333333333333341
7,2,51,0.0196078431372549,0.0196078431372549,0.0
7,3,54,0.05555555555555555,-0.018518518518518517,0.16666666666666666
7,4,49,0.2857142857142857,0.2857142857142857,0.2857142857142857
7,5,53,0.09433962264150944,0.09433962264150944,0.018867924528301883
7,6,52,0.1346153846153846,0.1346153846153846,0.038461538461538464
7,7,58,0.0,0.0,0.0
7,8,62,0.16129032258064516,0.16129032258064516,0.0
8,0,51,0.35294117647058826,-0.019607843137254888,0.29411764705882354
8,1,45,0.6,-0.20000000000000007,0.20000000000000007
8,2,51,0.0196078431372549,0.0196078431372549,0.0
8,3,54,0.07407407407407407,0.0,0.14814814814814814
8,4,49,0.30612244897959184,0.30612244897959184,0.26530612244897955
8,5,53,0.09433962264150944,0.09433962264150944,0.018867924528301883
8,6,52,0.11538461538461539,0.11538461538461539,0.05769230769230768
8,7,58,0.0,0.0,0.0
8,8,62,0.11290322580645161,0.11290322580645161,0.04838709677419355
9,0,51,0.4117647058823529,0.039215686274509776,0.23529411764705888
9,1,45,0.6222222222222222,-0.1777777777777778,0.1777777777777778
9,2,51,0.0196078431372549,0.0196078431372549,0.0
9,3,54,0.0,-0.07407407407407407,0.2222222222222222
9,4,49,0.4897959183673469,0.4897959183673469,0.08163265306122447
9,5,53,0.07547169811320754,0.07547169811320754,0.03773584905660378
9,6,52,0.11538461538461539,0.11538461538461539,0.05769230769230768
9,7,58,0.0,0.0,0.0
9,8,62,0.0967741935483871,0.0967741935483871,0.06451612903225806
10,0,51,0.35294117647058826,-0.019607843137254888,0.29411764705882354
10,1,45,0.5111111111111111,-0.288888888888889,0.288888888888889
10,2,51,0.0392156862745098,0.0392156862745098,0.0
10,3,54,0.018518518518518517,-0.05555555555555555,0.2037037037037037
10,4,49,0.5306122448979592,0.5306122448979592,0.04081632653061218
10,5,53,0.09433962264150944,0.09433962264150944,0.018867924528301883
10,6,52,0.1346153846153846,0.1346153846153846,0.038461538461538464
10,7,58,0.017241379310344827,0.017241379310344827,0.0
10,8,62,0.04838709677419355,0.04838709677419355,0.11290322580645161
11,0,51,0.0392156862745098,-0.33333333333333337,0.607843137254902
11,1,45,0.0,-0.8,0.8
11,2,51,0.0,0.0,0.0392156862745098
11,3,54,0.0,-0.07407407407407407,0.2222222222222222
11,4,49,0.04081632653061224,0.04081632653061224,0.5306122448979591
11,5,53,0.0,0.0,0.11320754716981132
11,6,52,0.0,0.0,0.17307692307692307
11,7,58,0.0,0.0,0.017241379310344827
11,8,62,0.0,0.0,0.16129032258064516
11,9,66,0.6515151515151515,,
11,10,71,0.028169014084507043,,
11,11,68,0.029411764705882353,,
11,12,54,0.0,,
11,13,66,0.045454545454545456,,
11,14,60,0.11666666666666667,,
11,15,54,0.0,,
11,16,71,0.07042253521126761,,
11,17,60,0.23333333333333334,,
12,0,51,0.0196078431372549,-0.35294117647058826,0.6274509803921569
12,1,45,0.0,-0.8,0.8
12,2,51,0.0,0.0,0.0392156862745098
12,3,54,0.0,-0.07407407407407407,0.2222222222222222
12,4,49,0.0,0.0,0.5714285714285714
12,5,53,0.0,0.0,0.11320754716981132
12,6,52,0.0,0.0,0.17307692307692307
12,7,58,0.0,0.0,0.017241379310344827
12,8,62,0.0,0.0,0.16129032258064516
12,9,66,0.06060606060606061,-0.5909090909090908,0.5909090909090908
12,10,71,0.04225352112676056,0.01408450704225352,0.0
12,11,68,0.029411764705882353,0.0,0.0
12,12,54,0.1111111111111111,0.1111111111111111,0.0
12,13,66,0.16666666666666666,0.1212121212121212,0.0
12,14,60,0.1,-0.016666666666666663,0.016666666666666663
12,15,54,0.18518518518518517,0.18518518518518517,0.0
12,16,71,0.18309859154929578,0.11267605633802817,0.0
12,17,60,0.5,0.26666666666666666,0.0
13,0,51,0.0,-0.37254901960784315,0.6470588235294118
13,1,45,0.0,-0.8,0.8
13,2,51,0.0,0.0,0.0392156862745098
13,3,54,0.0,-0.07407407407407407,0.2222222222222222
13,4,49,0.0,0.0,0.5714285714285714
13,5,53,0.0,0.0,0.11320754716981132
13,6,52,0.0,0.0,0.17307692307692307
13,7,58,0.0,0.0,0.017241379310344827
13,8,62,0.0,0.0,0.16129032258064516
13,9,66,0.2727272727272727,-0.3787878787878788,0.3787878787878788
13,10,71,0.04225352112676056,0.01408450704225352,0.0
13,11,68,0.058823529411764705,0.029411764705882353,0.0
13,12,54,0.18518518518518517,0.18518518518518517,0.0
13,13,66,0.045454545454545456,0.0,0.1212121212121212
13,14,60,0.05,-0.06666666666666667,0.06666666666666667
13,15,54,0.24074074074074073,0.24074074074074073,0.0
13,16,71,0.6197183098591549,0.5492957746478873,0.0
13,17,60,0.05,-0.18333333333333335,0.45
14,0,51,0.0,-0.37254901960784315,0.6470588235294118
14,1,45,0.0,-0.8,0.8
14,2,51,0.0,0.0,0.0392156862745098
14,3,54,0.0,-0.07407407407407407,0.2222222222222222
14,4,49,0.0,0.0,0.5714285714285714
14,5,53,0.0,0.0,0.11320754716981132
14,6,52,0.0,0.0,0.17307692307692307
14,7,58,0.0,0.0,0.017241379310344827
14,8,62,0.0,0.0,0.16129032258064516
14,9,66,0.16666666666666666,-0.48484848484848486,0.48484848484848486
14,10,71,0.014084507042253521,-0.014084507042253521,0.02816901408450704
14,11,68,0.04411764705882353,0.01470588235294118,0.014705882352941173
14,12,54,0.18518518518518517,0.18518518518518517,0.0
14,13,66,0.030303030303030304,-0.015151515151515152,0.13636363636363635
14,14,60,0.0,-0.11666666666666667,0.11666666666666667
14,15,54,0.2962962962962963,0.2962962962962963,0.0
14,16,71,0.7183098591549296,0.647887323943662,0.0
14,17,60,0.1,-0.13333333333333333,0.4
15,0,51,0.0,-0.37254901960784315,0.6470588235294118
15,1,45,0.0,-0.8,0.8
15,2,51,0.0,0.0,0.0392156862745098
15,3,54,0.0,-0.07407407407407407,0.2222222222222222
15,4,49,0.0,0.0,0.5714285714285714
15,5,53,0.0,0.0,0.11320754716981132
15,6,52,0.0,0.0,0.17307692307692307
15,7,58,0.0,0.0,0.017241379310344827
15,8,62,0.0,0.0,0.16129032258064516
15,9,66,0.5151515151515151,-0.13636363636363635,0.13636363636363635
15,10,71,0.014084507042253521,-0.014084507042253521,0.02816901408450704
15,11,68,0.058823529411764705,0.029411764705882353,0.0
15,12,54,0.2222222222222222,0.2222222222222222,0.0
15,13,66,0.06060606060606061,0.015151515151515152,0.10606060606060605
15,14,60,0.05,-0.06666666666666667,0.06666666666666667
15,15,54,0.48148148148148145,0.48148148148148145,0.0
15,16,71,0.6338028169014085,0.5633802816901409,0.08450704225352113
15,17,60,0.03333333333333333,-0.2,0.4666666666666667
16,0,51,0.0,-0.37254901960784315,0.6470588235294118
16,1,45,0.0,-0.8,0.8
16,2,51,0.0,0.0,0.0392156862745098
16,3,54,0.0,-0.07407407407407407,0.2222222222222222
16,4,49,0.0,0.0,0.5714285714285714
16,5,53,0.0,0.0,0.11320754716981132
16,6,52,0.0,0.0,0.17307692307692307
16,7,58,0.0,0.0,0.017241379310344827
16,8,62,0.0,0.0,0.16129032258064516
16,9,66,0.18181818181818182,-0.46969696969696967,0.46969696969696967
16,10,71,0.014084507042253521,-0.014084507042253521,0.02816901408450704
16,11,68,0.08823529411764706,0.05882352941176471,0.0
16,12,54,0.2037037037037037,0.2037037037037037,0.018518518518518517
16,13,66,0.06060606060606061,0.015151515151515152,0.10606060606060605
16,14,60,0.03333333333333333,-0.08333333333333334,0.08333333333333334
16,15,54,0.42592592592592593,0.42592592592592593,0.055555555555555525
16,16,71,0.7887323943661971,0.7183098591549295,0.0
16,17,60,0.06666666666666667,-0.16666666666666669,0.43333333333333335
17,0,51,0.0,-0.37254901960784315,0.6470588235294118
17,1,45,0.0,-0.8,0.8
17,2,51,0.0,0.0,0.0392156862745098
17,3,54,0.0,-0.07407407407407407,0.2222222222222222
17,4,49,0.0,0.0,0.5714285714285714
17,5,53,0.0,0.0,0.11320754716981132
17,6,52,0.0,0.0,0.17307692307692307
17,7,58,0.0,0.0,0.017241379310344827
17,8,62,0.0,0.0,0.16129032258064516
17,9,66,0.5454545454545454,-0.10606060606060608,0.10606060606060608
17,10,71,0.028169014084507043,0.0,0.01408450704225352
17,11,68,0.11764705882352941,0.08823529411764705,0.0
17,12,54,0.12962962962962962,0.12962962962962962,0.09259259259259259
17,13,66,0.06060606060606061,0.015151515151515152,0.10606060606060605
17,14,60,0.06666666666666667,-0.05,0.05
17,15,54,0.5185185185185185,0.5185185185185185,0.0
17,16,71,0.6056338028169014,0.5352112676056338,0.18309859154929575
17,17,60,0.03333333333333333,-0.2,0.4666666666666667
18,0,51,0.0,-0.37254901960784315,0.6470588235294118
18,1,45,0.0,-0.8,0.8
18,2,51,0.0,0.0,0.0392156862745098
18,3,54,0.0,-0.07407407407407407,0.2222222222222222
18,4,49,0.0,0.0,0.5714285714285714
18,5,53,0.0,0.0,0.11320754716981132
18,6,52,0.0,0.0,0.17307692307692307
18,7,58,0.0,0.0,0.017241379310344827
18,8,62,0.0,0.0,0.16129032258064516
18,9,66,0.22727272727272727,-0.4242424242424242,0.4242424242424242
18,10,71,0.014084507042253521,-0.014084507042253521,0.02816901408450704
18,11,68,0.14705882352941177,0.11764705882352941,0.0
18,12,54,0.18518518518518517,0.18518518518518517,0.037037037037037035
18,13,66,0.09090909090909091,0.045454545454545456,0.07575757575757575
18,14,60,0.03333333333333333,-0.08333333333333334,0.08333333333333334
18,15,54,0.5,0.5,0.01851851851851849
18,16,71,0.7605633802816901,0.6901408450704225,0.028169014084507005
18,17,60,0.05,-0.18333333333333335,0.45
19,0,51,0.0,-0.37254901960784315,0.6470588235294118
19,1,45,0.0,-0.8,0.8
19,2,51,0.0,0.0,0.0392156862745098
19,3,54,0.0,-0.07407407407407407,0.2222222222222222
19,4,49,0.0,0.0,0.5714285714285714
19,5,53,0.0,0.0,0.11320754716981132
19,6,52,0.0,0.0,0.17307692307692307
19,7,58,0.0,0.0,0.017241379310344827
19,8,62,0.0,0.0,0.16129032258064516
19,9,66,0.5606060606060606,-0.09090909090909094,0.09090909090909094
19,10,71,0.014084507042253521,-0.014084507042253521,0.02816901408450704
19,11,68,0.1323529411764706,0.10294117647058823,0.01470588235294118
19,12,54,0.14814814814814814,0.14814814814814814,0.07407407407407407
19,13,66,0.06060606060606061,0.015151515151515152,0.10606060606060605
19,14,60,0.08333333333333333,-0.03333333333333334,0.03333333333333334
19,15,54,0.5555555555555556,0.5555555555555556,0.0
19,16,71,0.5915492957746479,0.5211267605633803,0.19718309859154926
19,17,60,0.05,-0.18333333333333335,0.45
20,0,51,0.0,-0.37254901960784315,0.6470588235294118
20,1,45,0.0,-0.8,0.8
20,2,51,0.0,0.0,0.0392156862745098
20,3,54,0.0,-0.07407407407407407,0.2222222222222222
20,4,49,0.0,0.0,0.5714285714285714
20,5,53,0.0,0.0,0.11320754716981132
20,6,52,0.0,0.0,0.17307692307692307
20,7,58,0.0,0.0,0.017241379310344827
20,8,62,0.0,0.0,0.16129032258064516
20,9,66,0.24242424242424243,-0.40909090909090906,0.40909090909090906
20,10,71,0.04225352112676056,0.01408450704225352,0.0
20,11,68,0.17647058823529413,0.14705882352941177,0.0
20,12,54,0.18518518518518517,0.18518518518518517,0.037037037037037035
20,13,66,0.15151515151515152,0.10606060606060606,0.015151515151515138
20,14,60,0.06666666666666667,-0.05,0.05
20,15,54,0.5370370370370371,0.5370370370370371,0.01851851851851849
20,16,71,0.676056338028169,0.6056338028169014,0.11267605633802813
20,17,60,0.05,-0.18333333333333335,0.45
21,0,51,0.0,-0.37254901960784315,0.6470588235294118
21,1,45,0.0,-0.8,0.8
21,2,51,0.0,0.0,0.0392156862745098
21,3,54,0.0,-0.07407407407407407,0.2222222222222222
21,4,49,0.0,0.0,0.5714285714285714
21,5,53,0.0,0.0,0.11320754716981132
21,6,52,0.0,0.0,0.17307692307692307
21,7,58,0.0,0.0,0.017241379310344827
21,8,62,0.0,0.0,0.16129032258064516
21,9,66,0.0,-0.6515151515151515,0.6515151515151515
21,10,71,0.0,-0.028169014084507043,0.04225352112676056
21,11,68,0.0,-0.029411764705882353,0.17647058823529413
21,12,54,0.0,0.0,0.2222222222222222
21,13,66,0.0,-0.045454545454545456,0.16666666666666666
21,14,60,0.0,-0.11666666666666667,0.11666666666666667
21,15,54,0.05555555555555555,0.05555555555555555,0.5
21,16,71,0.0,-0.07042253521126761,0.7887323943661971
21,17,60,0.0,-0.23333333333333334,0.5
21,18,66,0.8787878787878788,,
21,19,52,0.0,,
21,20,92,0.0,,
21,21,55,0.0,,
21,22,57,0.631578947368421,,
21,23,46,0.0,,
21,24,48,0.0,,
21,25,81,0.0,,
21,26,73,0.0,,
22,0,51,0.0,-0.37254901960784315,0.6470588235294118
22,1,45,0.0,-0.8,0.8
22,2,51,0.0,0.0,0.0392156862745098
22,3,54,0.0,-0.07407407407407407,0.2222222222222222
22,4,49,0.0,0.0,0.5714285714285714
22,5,53,0.0,0.0,0.11320754716981132
22,6,52,0.0,0.0,0.17307692307692307
22,7,58,0.0,0.0,0.017241379310344827
22,8,62,0.0,0.0,0.16129032258064516
22,9,66,0.0,-0.6515151515151515,0.6515151515151515
22,10,71,0.0,-0.028169014084507043,0.04225352112676056
22,11,68,0.0,-0.029411764705882353,0.17647058823529413
22,12,54,0.0,0.0,0.2222222222222222
22,13,66,0.0,-0.045454545454545456,0.16666666666666666
22,14,60,0.0,-0.11666666666666667,0.11666666666666667
22,15,54,0.0,0.0,0.5555555555555556
22,16,71,0.0,-0.07042253521126761,0.7887323943661971
22,17,60,0.0,-0.23333333333333334,0.5
22,18,66,0.06060606060606061,-0.8181818181818181,0.8181818181818181
22,19,52,0.34615384615384615,0.34615384615384615,0.0
22,20,92,0.0,0.0,0.0
22,21,55,0.0,0.0,0.0
22,22,57,0.0,-0.631578947368421,0.631578947368421
22,23,46,0.2608695652173913,0.2608695652173913,0.0
22,24,48,0.0625,0.0625,0.0
22,25,81,0.8271604938271605,0.8271604938271605,0.0
22,26,73,0.1643835616438356,0.1643835616438356,0.0
23,0,51,0.0,-0.37254901960784315,0.6470588235294118
23,1,45,0.0,-0.8,0.8
23,2,51,0.0,0.0,0.0392156862745098
23,3,54,0.0,-0.07407407407407407,0.2222222222222222
23,4,49,0.0,0.0,0.5714285714285714
23,5,53,0.0,0.0,0.11320754716981132
23,6,52,0.0,0.0,0.17307692307692307
23,7,58,0.0,0.0,0.017241379310344827
23,8,62,0.0,0.0,0.16129032258064516
23,9,66,0.0,-0.6515151515151515,0.6515151515151515
23,10,71,0.0,-0.028169014084507043,0.04225352112676056
23,11,68,0.0,-0.029411764705882353,0.17647058823529413
23,12,54,0.0,0.0,0.2222222222222222
23,13,66,0.0,-0.045454545454545456,0.16666666666666666
23,14,60,0.0,-0.11666666666666667,0.11666666666666667
23,15,54,0.0,0.0,0.5555555555555556
23,16,71,0.0,-0.07042253521126761,0.7887323943661971
