trial,round,phase,acc_after,acc_before,alpha_mean,avg_forgetting,bwt,contribution_ratio,eval_acc,eval_loss,expanded_depth,expanded_width,expansion_g,incorp_accepted,incorp_active_adapters,incorp_candidacies_proposed,incorp_candidacy_pending,incorp_confirmed,incorp_last_vote_favorable_fraction,incorp_monitoring,incorp_rejected,incorp_reverted,num_classes_seen,partition_id,server_eval_acc,server_eval_loss,train_loss,vote,worst_class_bwt,worst_class_bwt_id,worst_class_forgetting,worst_class_forgetting_id
trial_0000,16,train,,,0.2502890773290811,,,0.03571055690909541,,,0.0,0.0,0.049606622980777615,0,0,2,0,0,0.0,0,2,0,,,,,1.3663571639116419,,,,,
trial_0000,16,eval,,,,,,,0.3157894736842105,2.2131453062358655,,,,,,,,,,,,,,,,,,,,,,
trial_0000,16,global,,,,0.1648545890641229,-0.010706523642637057,,,,,,,0,0,2,0,0,0.0,0,2,0,18,,0.12631578947368421,5.286950515217758,,,-0.8,1,0.8,1
trial_0000,17,train,,,0.25031583392342854,,,0.03772410265235014,,,0.0,0.09302325581395349,0.050203995073084234,0,0,3,1,0,0.0,0,2,0,,,,,1.3183983720319215,,,,,
trial_0000,17,eval,0.21052631578947367,0.21052631578947367,,,,,,,,,,,,,,,,,,,,1.6842105263157894,,,,0.0,,,,
trial_0000,17,global,,,,0.18112857814949004,-0.02286528639055565,,,,,,,0,0,3,0,0,0.0,0,3,0,18,,0.11291866028708133,5.070571976529354,,,-0.8,1,0.8,1
trial_0000,18,train,,,0.2503376632582309,,,0.039534718837848926,,,0.0,0.0,0.04244723044509112,0,0,3,0,0,0.0,0,3,0,,,,,1.1825859585473704,,,,,
trial_0000,18,eval,,,,,,,0.3684210526315789,2.091191423566718,,,,,,,,,,,,,,,,,,,,,,
trial_0000,18,global,,,,0.16453040302006203,-0.006267111261127646,,,,,,,0,0,3,0,0,0.0,0,3,0,18,,0.13110047846889952,5.469907425921499,,,-0.8,1,0.8,1
trial_0000,19,train,,,0.2503787712302319,,,0.04199132600495982,,,0.0,0.0,0.045424686549881174,0,0,3,0,0,0.0,0,3,0,,,,,1.1644672389640365,,,,,
trial_0000,19,eval,,,,,,,0.3684210526315789,1.7270420601493432,,,,,,,,,,,,,,,,,,,,,,
trial_0000,19,global,,,,0.17400147539963115,-0.009156983006287986,,,,,,,0,0,3,0,0,0.0,0,3,0,18,,0.12727272727272726,5.198656926999252,,,-0.8,1,0.8,1
trial_0000,20,train,,,0.25042532921530475,,,0.04457737713359124,,,0.0,0.0,0.03898497240314651,0,0,3,0,0,0.0,0,3,0,,,,,1.0533942961415579,,,,,
trial_0000,20,eval,,,,,,,0.3684210526315789,2.1207226703041475,,,,,,,,,,,,,,,,,,,,,,
trial_0000,20,global,,,,0.16480452414477692,3.9968248566243964e-05,,,,,,,0,0,3,0,0,0.0,0,3,0,18,,0.13779904306220095,5.701062125794625,,,-0.8,1,0.8,1
trial_0000,21,train,,,0.2504793947681468,,,0.06568124700099864,,,0.0,0.0,0.02636542884593337,0,0,3,0,0,0.0,0,3,0,,,,,17.36579097991294,,,,,
trial_0000,21,eval,,,,,,,0.21052631578947367,2.21724385964243,,,,,,,,,,,,,,,,,,,,,,
trial_0000,21,global,,,,0.27557449486365676,-0.11073000247031362,,,,,,,0,0,3,0,0,0.0,0,3,0,27,,0.05944272445820433,7.025253987976641,,,-0.8,1,0.8,1
trial_0000,22,train,,,0.25044212854923087,,,0.049217478391972,,,0.0,1.0,0.19200365440325534,0,0,4,1,0,0.0,0,3,0,,,,,2.1820660829544067,,,,,
trial_0000,22,eval,0.21052631578947367,0.15789473684210525,,,,,,,,,,,,,,,,,,,,2.1052631578947367,,,,0.3684210526315789,,,,
trial_0000,22,global,,,,0.23098236255525412,-0.08072192795187139,,,,,,,1,1,4,0,0,0.25,1,3,0,27,,0.05263157894736842,5.622097105138442,,,-0.8771929824561403,22,0.8771929824561403,22
trial_0000,23,train,,,0.25045710802078247,,,0.048502796888351435,,,0.0,0.0,0.03318909915430205,1,1,4,0,0,0.25,1,3,0,,,,,1.598258432320186,,,,,
trial_0000,23,eval,,,,,,,0.3157894736842105,1.7497994899749756,,,,,,,,,,,,,,,,,,,,,,
trial_0000,23,global,,,,0.24196084809217122,-0.06034519463356964,,,,,,,1,1,4,0,0,0.25,1,3,0,27,,0.07306501547987616,8.712117039825156,,,-0.8,1,0.8,1
trial_0000,24,train,,,0.2504602673840015,,,0.05028680220563361,,,0.0,0.0,0.05699074557645525,1,1,4,0,0,0.25,1,3,0,,,,,1.4371671293644195,,,,,
trial_0000,24,eval,,,,,,,0.47368421052631576,1.7059404536297444,,,,,,,,,,,,,,,,,,,,,,
trial_0000,24,global,,,,0.24872911561855945,-0.05353719407189188,,,,,,,1,1,4,0,0,0.25,1,3,0,27,,0.08730650154798762,8.650410924385945,,,-0.8596491228070176,22,0.8596491228070176,22
trial_0000,25,train,,,0.250442458277053,,,0.052884739130101305,,,0.0,0.0,0.030362504007334402,1,1,4,0,0,0.25,1,3,0,,,,,1.2589646339416503,,,,,
trial_0000,25,eval,,,,,,,0.5789473684210527,1.6002413787339862,,,,,,,,,,,,,,,,,,,,,,
trial_0000,25,global,,,,0.23780976922312014,-0.03832369845476712,,,,,,,1,1,4,0,1,0.25,0,3,0,27,,0.09969040247678018,8.559328366211693,,,-0.8,1,0.8,1
trial_0000,26,train,,,0.2504348469541428,,,0.05325853190523512,,,0.0,0.0,0.03660769782801892,1,1,5,1,1,0.25,0,3,0,,,,,1.118139755218587,,,,,
trial_0000,26,eval,0.47368421052631576,0.5263157894736842,,,,,,,,,,,,,,,,,,,,2.1052631578947367,,,,0.0,,,,
trial_0000,26,global,,,,0.24117550938074267,-0.027300239672201368,,,,,,,1,1,5,0,1,0.0,0,4,0,27,,0.11145510835913312,8.516671249814816,,,-0.8,1,0.8,1
trial_0000,27,train,,,0.25042415679769314,,,0.05446117926151194,,,0.0,0.0,0.03585991820597902,1,1,6,1,1,0.0,0,4,0,,,,,1.0020959812275907,,,,,
trial_0000,27,eval,0.5263157894736842,0.5263157894736842,,,,,,,,,,,,,,,,,,,,2.1052631578947367,,,,0.0,,,,
trial_0000,27,global,,,,0.24570246999649611,-0.030409910454941347,,,,,,,1,1,6,0,1,0.0,0,5,0,27,,0.10897832817337462,8.585342008041524,,,-0.8,1,0.8,1
trial_0000,28,train,,,0.2504213147975029,,,0.054786190073540866,,,0.0,0.0,0.03693852376668377,1,1,7,1,1,0.0,0,5,0,,,,,0.889446582439098,,,,,
trial_0000,28,eval,0.42105263157894735,0.47368421052631576,,,,,,,,,,,,,,,,,,,,2.1052631578947367,,,,0.0,,,,
trial_0000,28,global,,,,0.2512882372184896,-0.033850316289226044,,,,,,,1,1,7,0,1,0.0,0,6,0,27,,0.10712074303405572,8.919599949981405,,,-0.8,1,0.8,1
trial_0000,29,train,,,0.2504161681900633,,,0.05629683428622306,,,0.0,0.0,0.034411103650927546,1,1,7,0,1,0.0,0,6,0,,,,,0.7991825238187262,,,,,
trial_0000,29,eval,,,,,,,0.5263157894736842,1.6858992702082582,,,,,,,,,,,,,,,,,,,,,,
trial_0000,29,global,,,,0.25420813194030256,-0.03505512487069974,,,,,,,1,1,7,0,1,0.0,0,6,0,27,,0.10588235294117647,9.068093423282399,,,-0.8,1,0.8,1
trial_0000,30,train,,,0.25042215940800117,,,0.05720011287547172,,,0.0,0.0,0.033724816333740325,1,1,7,0,1,0.0,0,6,0,,,,,0.7285006709555362,,,,,
trial_0000,30,eval,,,,,,,0.631578947368421,1.6995099045728383,,,,,,,,,,,,,,,,,,,,,,
trial_0000,30,global,,,,0.25560045945878485,-0.035940095717441785,,,,,,,1,1,7,0,1,0.0,0,6,0,27,,0.10588235294117647,9.393330765951529,,,-0.8,1,0.8,1
trial_0000,31,train,,,0.2504356084985936,,,0.058939796812990886,,,0.0,0.0,0.03183313487295775,1,1,7,0,1,0.0,0,6,0,,,,,0.6668796992048304,,,,,
trial_0000,31,eval,,,,,,,0.5263157894736842,1.7158580140063635,,,,,,,,,,,,,,,,,,,,,,
trial_0000,31,global,,,,0.2584979728416694,-0.037761631937392695,,,,,,,1,1,7,0,1,0.0,0,6,0,27,,0.10340557275541795,9.594521643576607,,,-0.8,1,0.8,1
trial_0000,32,train,,,0.25045460494274785,,,0.05954936146736145,,,0.0,0.0,0.03173272343788376,1,1,8,1,1,0.0,0,6,0,,,,,0.6163505923874835,,,,,
trial_0000,32,eval,0.5263157894736842,0.5263157894736842,,,,,,,,,,,,,,,,,,,,2.1052631578947367,,,,0.0,,,,
trial_0000,32,global,,,,0.25747237711735105,-0.035621209011290615,,,,,,,1,1,8,0,1,0.0,0,7,0,27,,0.10712074303405572,10.00747757194212,,,-0.8,1,0.8,1
trial_0000,33,train,,,0.2504774249614553,,,0.0614877184654804,,,0.0,0.0,0.030392015721411147,1,1,8,0,1,0.0,0,7,0,,,,,0.5658742230623326,,,,,
trial_0000,33,eval,,,,,,,0.5789473684210527,1.707588489902647,,,,,,,,,,,,,,,,,,,,,,
trial_0000,33,global,,,,0.2576874638740233,-0.034616688383971875,,,,,,,1,1,8,0,1,0.0,0,7,0,27,,0.10712074303405572,10.19700343837679,,,-0.8,1,0.8,1
trial_0000,34,train,,,0.2505047521058549,,,0.06265699229341871,,,0.0,0.0,0.03066870517473906,1,1,9,1,1,0.0,0,7,0,,,,,0.5262908106788675,,,,,
trial_0000,34,eval,0.5263157894736842,0.5789473684210527,,,,,,,,,,,,,,,,,,,,2.1052631578947367,,,,0.0,,,,
trial_0000,34,global,,,,0.25648712412980973,-0.033416348639758356,,,,,,,1,1,9,0,1,0.0,0,8,0,27,,0.10897832817337462,10.512760471780972,,,-0.8,1,0.8,1
trial_0000,35,train,,,0.2505373485544895,,,0.06491555685692646,,,0.0,0.0,0.029553114121502386,1,1,10,1,1,0.0,0,8,0,,,,,0.48766524049829924,,,,,
trial_0000,35,eval,0.42105263157894735,0.42105263157894735,,,,,,,,,,,,,,,,,,,,2.1052631578947367,,,,0.0,,,,
trial_0000,35,global,,,,0.2570889665335704,-0.034018191043519004,,,,,,,1,1,10,0,1,0.0,0,9,0,27,,0.10773993808049535,10.5710619521953,,,-0.8,1,0.8,1
trial_0000,36,train,,,0.25057071162031047,,,0.06628311377890567,,,0.0,0.0,0.02957812704423324,1,1,11,1,1,0.0,0,9,0,,,,,0.45295059075380895,,,,,
trial_0000,36,eval,0.47368421052631576,0.47368421052631576,,,,,,,,,,,,,,,,,,,,2.1052631578947367,,,,0.3684210526315789,,,,
trial_0000,36,global,,,,0.3060387051907701,-0.06801685051497607,,,,,,,2,2,11,0,1,0.25,1,9,0,27,,0.07678018575851393,7.173277894483631,,,-0.8771929824561403,22,0.8771929824561403,22
trial_0000,37,train,,,0.2505334458180836,,,0.05679845128740583,,,0.0,0.0,0.03227638170921377,2,2,11,0,1,0.25,1,9,0,,,,,0.4481150212458202,,,,,
trial_0000,37,eval,,,,,,,0.5789473684210527,1.6842653751373289,,,,,,,,,,,,,,,,,,,,,,
trial_0000,37,global,,,,0.2636836698736155,-0.02344520464787756,,,,,,,2,2,11,0,1,0.25,1,9,0,27,,0.11455108359133127,10.786670299801663,,,-0.8,1,0.8,1
trial_0000,38,train,,,0.25064763363371506,,,0.06697228424092556,,,0.0,0.0,0.03329361432648086,2,2,11,0,1,0.25,1,9,0,,,,,0.421467227694836,,,,,
trial_0000,38,eval,,,,,,,0.5789473684210527,1.7048155402666645,,,,,,,,,,,,,,,,,,,,,,
trial_0000,38,global,,,,0.27843465907171266,-0.030447929307586736,,,,,,,2,2,11,0,1,0.25,1,9,0,27,,0.11393188854489164,11.308123023443548,,,-0.8,1,0.8,1
trial_0000,39,train,,,0.25068401561138476,,,0.07027887093259932,,,0.0,0.0,0.029045276926394477,2,2,11,0,1,0.25,1,9,0,,,,,0.3990342335181033,,,,,
trial_0000,39,eval,,,,,,,0.5789473684210527,1.8564936408871098,,,,,,,,,,,,,,,,,,,,,,
trial_0000,39,global,,,,0.270727088294962,-0.021393557184034732,,,,,,,2,2,11,0,2,0.25,0,9,0,27,,0.11826625386996904,10.848758697509766,,,-0.8,1,0.8,1
trial_0000,40,train,,,0.25071596623735226,,,0.06878449561748098,,,0.0,0.0,0.0293129349345381,2,2,12,1,2,0.25,0,9,0,,,,,0.35408586054406266,,,,,
trial_0000,40,eval,0.5789473684210527,0.5263157894736842,,,,,,,,,,,,,,,,,,,,2.1052631578947367,,,,0.15789473684210525,,,,
trial_0000,40,global,,,,0.32838497991873405,-0.07832523239531587,,,,,,,3,3,12,0,2,0.25,1,9,0,27,,0.05944272445820433,4.953594715602627,,,-0.8771929824561403,22,0.8771929824561403,22
trial_0000,41,train,,,0.2507497472099111,,,0.07220505460908141,,,0.0,0.0,0.025787663917186898,3,3,12,0,2,0.25,1,9,0,,,,,0.3543564000461675,,,,,
trial_0000,41,eval,,,,,,,0.5789473684210527,1.8514436702979233,,,,,,,,,,,,,,,,,,,,,,
trial_0000,41,global,,,,0.28180123661082584,-0.031029238375156924,,,,,,,3,3,12,0,2,0.25,1,9,0,27,,0.10835913312693499,11.357864715292727,,,-0.8,1,0.8,1
trial_0000,42,train,,,0.25076910377816947,,,0.0716189792815675,,,0.0,0.0,0.03020139873780786,3,3,12,0,2,0.25,1,9,0,,,,,0.32332436930625996,,,,,
trial_0000,42,eval,,,,,,,0.5789473684210527,1.9453671229513065,,,,,,,,,,,,,,,,,,,,,,
trial_0000,42,global,,,,0.27468579784053454,-0.023240398931464953,,,,,,,3,3,12,0,2,0.25,1,9,0,27,,0.11764705882352941,11.875231905249251,,,-0.8,1,0.8,1
trial_0000,43,train,,,0.25081160727967605,,,0.07348858232193804,,,0.0,0.0,0.025526185102879684,3,3,12,0,2,0.25,1,9,0,,,,,0.2814046152094577,,,,,
trial_0000,43,eval,,,,,,,0.5789473684210527,2.010020496813875,,,,,,,,,,,,,,,,,,,,,,
trial_0000,43,global,,,,0.2765521850273585,-0.024433385444888225,,,,,,,3,3,12,0,3,0.25,0,9,0,27,,0.11640866873065016,11.454470199254276,,,-0.8,1,0.8,1
trial_0000,44,train,,,0.2508372030359633,,,0.07304672294474662,,,0.0,0.0,0.026261513854594944,3,3,13,1,3,0.25,0,9,0,,,,,0.2608735932790218,,,,,
trial_0000,44,eval,0.5263157894736842,0.5263157894736842,,,,,,,,,,,,,,,,,,,,2.1052631578947367,,,,0.0,,,,
trial_0000,44,global,,,,0.27760036763473217,-0.025481568052261865,,,,,,,3,3,13,0,3,0.0,0,10,0,27,,0.11517027863777089,12.139857993111153,,,-0.8,1,0.8,1
trial_0000,45,train,,,0.25087132241497645,,,0.07380474628286159,,,0.0,0.0,0.023558555592465752,3,3,14,1,3,0.0,0,10,0,,,,,0.25695867711242204,,,,,
trial_0000,45,eval,0.47368421052631576,0.42105263157894735,,,,,,,,,,,,,,,,,,,,2.1052631578947367,,,,0.15789473684210525,,,,
trial_0000,45,global,,,,0.2791461665619021,-0.026353966306031148,,,,,,,3,3,14,0,3,0.25,0,11,0,27,,0.11578947368421053,11.945626285423065,,,-0.8,1,0.8,1
trial_0000,46,train,,,0.25090239640880135,,,0.07416822872263319,,,0.0,0.0,0.024296747605772096,3,3,15,1,3,0.25,0,11,0,,,,,0.22589234917404805,,,,,
trial_0000,46,eval,0.47368421052631576,0.3684210526315789,,,,,,,,,,,,,,,,,,,,2.1052631578947367,,,,0.42105263157894735,,,,
trial_0000,46,global,,,,0.2754801156334874,-0.02268791537761645,,,,,,,3,3,15,0,3,0.5,0,12,0,27,,0.11578947368421053,12.437427797110827,,,-0.8,1,0.8,1
trial_0000,47,train,,,0.25094766169786453,,,0.07376828662892605,,,0.0,0.0,0.02389298799457623,3,3,16,1,3,0.5,0,12,0,,,,,0.22569267041188606,,,,,
trial_0000,47,eval,0.47368421052631576,0.47368421052631576,,,,,,,,,,,,,,,,,,,,2.1052631578947367,,,,0.15789473684210525,,,,
trial_0000,47,global,,,,0.27729779190931564,-0.0245055916534447,,,,,,,3,3,16,0,3,0.25,0,13,0,27,,0.11764705882352941,12.401122652414044,,,-0.8,1,0.8,1
trial_0000,48,train,,,0.2509793513949881,,,0.07494585818432746,,,0.0,0.0,0.022475922737825428,3,3,16,0,3,0.25,0,13,0,,,,,0.18793714953229784,,,,,
trial_0000,48,eval,,,,,,,0.5789473684210527,2.088592257938887,,,,,,,,,,,,,,,,,,,,,,
trial_0000,48,global,,,,0.272374376106916,-0.01958217585104507,,,,,,,3,3,16,0,3,0.25,0,13,0,27,,0.11888544891640866,12.739288391491208,,,-0.8,1,0.8,1
trial_0000,49,train,,,0.2510239535823781,,,0.0754916471369723,,,0.0,0.0,0.021517662344589593,3,3,16,0,3,0.25,0,13,0,,,,,0.20791341265306829,,,,,
trial_0000,49,eval,,,,,,,0.5789473684210527,2.0494629191724876,,,,,,,,,,,,,,,,,,,,,,
trial_0000,49,global,,,,0.27823993628459676,-0.023427534008523758,,,,,,,3,3,16,0,3,0.25,0,13,0,27,,0.11702786377708978,12.647639710984363,,,-0.8,1,0.8,1
trial_0000,50,train,,,0.25106112183408535,,,0.07293278549579864,,,0.0,0.0,0.021608264396026575,3,3,16,0,3,0.25,0,13,0,,,,,0.16138397264987864,,,,,
trial_0000,50,eval,,,,,,,0.5789473684210527,2.0052094867354944,,,,,,,,,,,,,,,,,,,,,,
trial_0000,50,global,,,,0.27220128618895184,-0.017388883912878853,,,,,,,3,3,16,0,3,0.25,0,13,0,27,,0.12198142414860681,13.494872994910084,,,-0.8,1,0.8,1
trial_0000,51,train,,,0.2511014459615058,,,0.07637638677941992,,,0.0,0.0,0.021054710187463764,3,3,16,0,3,0.25,0,13,0,,,,,0.17701569217792215,,,,,
trial_0000,51,eval,,,,,,,0.5789473684210527,2.074627851185046,,,,,,,,,,,,,,,,,,,,,,
trial_0000,51,global,,,,0.2732146679916854,-0.01840226571561243,,,,,,,3,3,16,0,3,0.25,0,13,0,27,,0.12136222910216718,13.621834306746445,,,-0.8,1,0.8,1
trial_0000,52,train,,,0.25112999341589337,,,0.07267333154982708,,,0.0,0.0,0.021083549665227692,3,3,17,1,3,0.25,0,13,0,,,,,0.15780840608033728,,,,,
trial_0000,52,eval,0.47368421052631576,0.47368421052631576,,,,,,,,,,,,,,,,,,,,2.1052631578947367,,,,0.0,,,,
trial_0000,52,global,,,,0.26965294416584684,-0.014128291177523147,,,,,,,3,3,17,0,3,0.0,0,14,0,27,,0.1256965944272446,13.94651262501814,,,-0.8,1,0.8,1
trial_0000,53,train,,,0.2511748541542824,,,0.07663464546203613,,,0.0,0.0,0.01918232792510374,3,3,18,1,3,0.0,0,14,0,,,,,0.1618321152998412,,,,,
trial_0000,53,eval,0.631578947368421,0.5789473684210527,,,,,,,,,,,,,,,,,,,,2.1052631578947367,,,,0.15789473684210525,,,,
trial_0000,53,global,,,,0.26928195064218496,-0.013757297653861316,,,,,,,3,3,18,0,3,0.25,0,15,0,27,,0.12445820433436533,13.432736248571437,,,-0.8,1,0.8,1
trial_0000,54,train,,,0.25120257078967195,,,0.07464413059518692,,,0.0,0.0,0.01712728395186206,3,3,19,1,3,0.25,0,15,0,,,,,0.1255457949606662,,,,,
trial_0000,54,eval,0.42105263157894735,0.42105263157894735,,,,,,,,,,,,,,,,,,,,2.1052631578947367,,,,0.0,,,,
trial_0000,54,global,,,,0.26870748210215284,-0.011162627093627149,,,,,,,3,3,19,0,3,0.0,0,16,0,27,,0.1281733746130031,13.271697823255792,,,-0.8,1,0.8,1
trial_0000,55,train,,,0.251248152015057,,,0.07460415743766946,,,0.0,0.0,0.015557408675506831,3,3,20,1,3,0.0,0,16,0,,,,,0.12425204305810497,,,,,
trial_0000,55,eval,0.5263157894736842,0.5263157894736842,,,,,,,,,,,,,,,,,,,,2.1052631578947367,,,,0.0,,,,
trial_0000,55,global,,,,0.27413965720230826,-0.01659480219378259,,,,,,,3,3,20,0,3,0.0,0,17,0,27,,0.12321981424148606,12.712644358537515,,,-0.8,1,0.8,1
