round,class_id,n,acc,bwt,forgetting
1,0,51,0.0392156862745098,,
1,1,45,0.9777777777777777,,
1,2,51,0.0,,
1,3,54,0.0,,
1,4,49,0.0,,
1,5,53,0.0,,
1,6,52,0.0,,
1,7,58,0.0,,
1,8,62,0.0,,
2,0,51,0.7254901960784313,0.6862745098039216,0.0
2,1,45,0.4444444444444444,-0.5333333333333333,0.5333333333333333
2,2,51,0.0,0.0,0.0
2,3,54,0.037037037037037035,0.037037037037037035,0.0
2,4,49,0.061224489795918366,0.061224489795918366,0.0
2,5,53,0.0,0.0,0.0
2,6,52,0.0,0.0,0.0
2,7,58,0.0,0.0,0.0
2,8,62,0.0,0.0,0.0
3,0,51,0.3333333333333333,0.2941176470588235,0.39215686274509803
3,1,45,0.5333333333333333,-0.4444444444444444,0.4444444444444444
3,2,51,0.0,0.0,0.0
3,3,54,0.0,0.0,0.037037037037037035
3,4,49,0.1836734693877551,0.1836734693877551,0.0
3,5,53,0.0,0.0,0.0
3,6,52,0.0,0.0,0.0
3,7,58,0.0,0.0,0.0
3,8,62,0.0,0.0,0.0
4,0,51,0.3137254901960784,0.27450980392156865,0.4117647058823529
4,1,45,0.35555555555555557,-0.6222222222222222,0.6222222222222222
4,2,51,0.0,0.0,0.0
4,3,54,0.3333333333333333,0.3333333333333333,0.0
4,4,49,0.3469387755102041,0.3469387755102041,0.0
4,5,53,0.1320754716981132,0.1320754716981132,0.0
4,6,52,0.1346153846153846,0.1346153846153846,0.0
4,7,58,0.0,0.0,0.0
4,8,62,0.0967741935483871,0.0967741935483871,0.0
5,0,51,0.29411764705882354,0.2549019607843137,0.4313725490196078
5,1,45,0.5777777777777777,-0.4,0.4
5,2,51,0.0,0.0,0.0
5,3,54,0.24074074074074073,0.24074074074074073,0.09259259259259259
5,4,49,0.3673469387755102,0.3673469387755102,0.0
5,5,53,0.09433962264150944,0.09433962264150944,0.037735849056603765
5,6,52,0.09615384615384616,0.09615384615384616,0.03846153846153845
5,7,58,0.0,0.0,0.0
5,8,62,0.08064516129032258,0.08064516129032258,0.016129032258064516
6,0,51,0.3333333333333333,0.2941176470588235,0.39215686274509803
6,1,45,0.6,-0.37777777777777777,0.37777777777777777
6,2,51,0.0,0.0,0.0
6,3,54,0.2037037037037037,0.2037037037037037,0.12962962962962962
6,4,49,0.2857142857142857,0.2857142857142857,0.08163265306122452
6,5,53,0.07547169811320754,0.07547169811320754,0.05660377358490566
6,6,52,0.07692307692307693,0.07692307692307693,0.05769230769230768
6,7,58,0.0,0.0,0.0
6,8,62,0.1774193548387097,0.1774193548387097,0.0
7,0,51,0.35294117647058826,0.3137254901960784,0.3725490196078431
7,1,45,0.6666666666666666,-0.3111111111111111,0.3111111111111111
7,2,51,0.0,0.0,0.0
7,3,54,0.2037037037037037,0.2037037037037037,0.12962962962962962
7,4,49,0.3469387755102041,0.3469387755102041,0.020408163265306145
7,5,53,0.05660377358490566,0.05660377358490566,0.07547169811320754
7,6,52,0.019230769230769232,0.019230769230769232,0.11538461538461538
